Y,MOE,Participant,EAR,MAR,Circularity,EAR_N,MAR_N,Circularity_N,MOE_N
0,3.347364851,10,0.281196489,0.941267243,0.38623742,-0.812412351,21.47913651,0.025424835,2.626210374
0,3.621981039,10,0.261446177,0.946953097,0.393684001,-2.255588305,23.18334998,0.727871079,4.585440244
0,3.225871975,10,0.281941937,0.909508594,0.434287959,-0.757941667,11.96015784,4.558098198,1.759428003
0,3.444543284,10,0.262238781,0.903292832,0.392058716,-2.19767191,10.09711568,0.57455571,3.319523065
0,3.56103279,10,0.262238781,0.933840898,0.390635007,-2.19767191,19.25324782,0.440255249,4.15060925
0,3.142631697,10,0.281941937,0.886039669,0.387970406,-0.757941667,4.925847411,0.188899819,1.165556099
0,3.089585672,10,0.294372405,0.909488764,0.421994652,0.150365607,11.95421416,3.398453658,0.787102962
0,3.118659157,10,0.293147246,0.914226343,0.419911178,0.060841983,13.37420274,3.201916696,0.994525697
0,3.784625341,10,0.251505993,0.951855954,0.383645958,-2.981927984,24.65287702,-0.219031364,5.745814569
0,3.287464542,10,0.293147246,0.963711177,0.422229486,0.060841983,28.20622756,3.420605912,2.198855834
0,3.401621035,10,0.272557553,0.927137505,0.379948267,-1.443668467,17.24404832,-0.567839633,3.013297304
0,3.201805851,10,0.293147246,0.938600568,0.419911178,0.060841983,20.67985733,3.201916696,1.587729936
0,3.218348102,10,0.291666667,0.938684863,0.48258411,-0.047345504,20.70512301,9.113940466,1.705749456
0,3.535832049,10,0.28,0.990032974,0.450614531,-0.899841052,36.0956255,6.098206225,3.97081634
0,3.732256445,10,0.251505993,0.938684863,0.38162015,-2.981927984,20.70512301,-0.410128583,5.372192369
0,3.63563126,10,0.272313913,0.990032974,0.378692324,-1.461471495,36.0956255,-0.686314431,4.682826787
0,3.084250264,10,0.304347826,0.938684863,0.454014313,0.879280091,20.70512301,6.418912297,0.749037871
0,3.729020852,10,0.251724219,0.938684863,0.377072378,-2.965981945,20.70512301,-0.839126158,5.349108254
0,3.376958121,10,0.282842712,0.955147995,0.391581868,-0.692121075,25.63959616,0.52957394,2.837341481
0,3.134905452,10,0.292893109,0.918192204,0.423175382,0.04227191,14.56288493,3.509833539,1.110433746
0,3.419453961,10,0.251505993,0.860013164,0.383645958,-2.981927984,-2.875043118,-0.219031364,3.140525058
0,3.501539062,10,0.270598541,0.94751136,0.379259437,-1.586815531,23.35067757,-0.632817875,3.726155437
0,3.099652134,10,0.292893109,0.90786675,0.42477204,0.04227191,11.46805003,3.660448528,0.858921427
0,3.663700672,10,0.251505993,0.921442675,0.38162015,-2.981927984,15.53714452,-0.410128583,4.883086033
0,3.160328164,10,0.282608696,0.89313622,0.403762937,-0.70922093,7.052887542,1.678630987,1.291810292
0,3.504617884,10,0.251505993,0.881432401,0.381970565,-2.981927984,3.544916956,-0.377073431,3.748121075
0,3.43153877,10,0.272313913,0.934455749,0.378692324,-1.461471495,19.43753624,-0.686314431,3.226743277
0,3.576741943,10,0.262420833,0.9386116,0.410945647,-2.184369193,20.68316399,2.356185869,4.262685097
0,3.714172922,10,0.251505993,0.934136749,0.381970565,-2.981927984,19.3419226,-0.377073431,5.243176746
0,4.063456263,10,0.230690721,0.937401653,0.328083898,-4.502921727,20.32050818,-5.460276798,7.735114158
0,3.678800579,10,0.249783268,0.918902832,0.384159284,-3.107809275,14.77588058,-0.17060855,4.990815252
0,5.924839985,10,0.154703968,0.916596257,0.290146717,-10.05535327,14.08453397,-9.038943188,21.01502534
0,3.47917402,10,0.253228717,0.881026775,0.326187454,-2.856046693,3.423339335,-5.63917093,3.566593619
0,3.608966928,10,0.252572967,0.911527483,0.319716625,-2.903963098,12.56527696,-6.249573176,4.492591986
0,3.334679889,10,0.273091538,0.91067286,0.37024201,-1.404649591,12.30912184,-1.48344414,2.535710406
0,3.295456225,10,0.273091538,0.899961209,0.366927142,-1.404649591,9.098532703,-1.796140168,2.255871936
0,3.543641963,10,0.26421832,0.936295127,0.350991814,-2.053024914,19.98885056,-3.299341574,4.026535617
0,3.411526566,10,0.26421832,0.901387819,0.350991814,-2.053024914,9.526128501,-3.299341574,3.08396762
0,4.176595418,10,0.219336688,0.916080605,0.369824954,-5.332572786,13.92997826,-1.52278563,8.542297501
0,3.415043864,10,0.260623346,0.890040157,0.413783546,-2.315713471,6.124908696,2.623888795,3.109061532
0,3.583316219,10,0.260623346,0.933895862,0.416132164,-2.315713471,19.26972186,2.845437088,4.309588807
0,3.339653372,10,0.272077836,0.908645664,0.371722396,-1.478721834,11.70151298,-1.343797353,2.571193369
0,3.791415614,10,0.253228717,0.960095313,0.326187454,-2.856046693,27.1224495,-5.63917093,5.794259297
0,5.495870544,10,0.166478023,0.914941663,0.308027932,-9.195010766,13.58860444,-7.352183619,17.95457304
0,2.981680483,10,0.304742802,0.908645664,0.446823732,0.908141365,11.70151298,5.740614934,0.01726099
0,3.483141712,10,0.260869565,0.908645664,0.419013621,-2.29772195,11.70151298,3.117248906,3.594900835
0,2.970728652,10,0.305604064,0.90786675,0.443189804,0.971074723,11.46805003,5.397821501,-0.060874077
0,3.049069509,10,0.285682939,0.87106714,0.395687679,-0.484582725,0.438150757,0.916880733,0.498043253
0,3.58824099,10,0.253228717,0.908645664,0.326187454,-2.856046693,11.70151298,-5.63917093,4.344724239
0,3.58824099,10,0.253228717,0.908645664,0.326187454,-2.856046693,11.70151298,-5.63917093,4.344724239
0,3.366165199,10,0.273800561,0.92165792,0.372739247,-1.352840543,15.60165965,-1.247876317,2.760340139
0,3.65581102,10,0.253228717,0.925756336,0.326187454,-2.856046693,16.83007241,-5.63917093,4.826797859
0,3.080094317,10,0.303203657,0.933895862,0.450776832,0.795674478,19.26972186,6.113516285,0.719387557
0,3.457841438,10,0.26421832,0.913625056,0.350991814,-2.053024914,13.19397981,-3.299341574,3.414397812
0,3.004746905,10,0.30406057,0.913625056,0.457782465,0.858289983,13.19397981,6.774367229,0.181826752
0,3.338253243,10,0.262420833,0.876027197,0.410945647,-2.184369193,1.924822174,2.356185869,2.561204249
0,3.312413631,10,0.264467936,0.876027197,0.356161578,-2.034785222,1.924822174,-2.811670687,2.376853359
0,3.503755285,10,0.26421832,0.925756336,0.35117547,-2.053024914,16.83007241,-3.282017118,3.741966919
0,3.608189724,10,0.262420833,0.946864153,0.410945647,-2.184369193,23.15669097,2.356185869,4.487047081
0,3.173316295,10,0.294372405,0.934136749,0.368770107,0.150365607,19.3419226,-1.622290786,1.384473199
0,3.705759754,10,0.242852787,0.899954085,0.361174914,-3.614226781,9.096397358,-2.33875574,5.183153593
0,3.351756789,10,0.26421832,0.885595549,0.350991814,-2.053024914,4.792731922,-3.299341574,2.657544351
0,3.031603141,10,0.292893109,0.887935669,0.42477204,0.04227191,5.494133082,3.660448528,0.373430681
0,3.609722136,10,0.251505993,0.90786675,0.383645958,-2.981927984,11.46805003,-0.219031364,4.497979961
0,3.213664754,10,0.283885452,0.912312671,0.399893506,-0.615927004,12.80062036,1.313622214,1.672336445
0,3.45796208,10,0.26421832,0.913656932,0.350991814,-2.053024914,13.20353389,-3.299341574,3.415258523
0,3.238366431,10,0.285682939,0.925146041,0.400627529,-0.484582725,16.64714941,1.382863559,1.848568819
0,4.088913904,10,0.217391304,0.888894327,0.379035766,-5.474723991,5.781470423,-0.653917045,7.916739909
0,4.258479145,10,0.217391304,0.925756336,0.379035766,-5.474723991,16.83007241,-0.653917045,9.126491188
0,3.552085227,10,0.260623346,0.925756336,0.413355685,-2.315713471,16.83007241,2.583528009,4.08677349
0,3.623082526,10,0.262668751,0.951670561,0.418428898,-2.166253586,24.59730928,3.062091235,4.593298724
0,3.552085227,10,0.260623346,0.925756336,0.413355685,-2.315713471,16.83007241,2.583528009,4.08677349
0,3.059261707,10,0.298642334,0.913625056,0.376006227,0.462373809,13.19397981,-0.93969766,0.570758771
0,3.402885425,10,0.264467936,0.899954085,0.356161578,-2.034785222,9.096397358,-2.811670687,3.022318004
0,4.063231938,10,0.221487254,0.899954085,0.317672101,-5.175428647,9.096397358,-6.442435931,7.73351373
0,3.377693746,10,0.276489206,0.933895862,0.384744717,-1.156378451,19.26972186,-0.115383908,2.84258974
0,3.576741943,10,0.262420833,0.9386116,0.351815023,-2.184369193,20.68316399,-3.221687177,4.262685097
0,3.909072239,10,0.238904734,0.933895862,0.374130985,-3.902715198,19.26972186,-1.116591833,6.633672206
0,3.429430793,10,0.262420833,0.899954085,0.412782761,-2.184369193,9.096397358,2.529483366,3.211704061
0,3.74151715,10,0.242852787,0.908637868,0.310593329,-3.614226781,11.6991764,-7.110186176,5.438262216
0,3.454383219,10,0.260869565,0.901143448,0.419013621,-2.29772195,9.452883642,3.117248906,3.389725389
0,3.549743552,10,0.260623346,0.925146041,0.413783546,-2.315713471,16.64714941,2.623888795,4.070066973
0,3.552085227,10,0.260623346,0.925756336,0.413783546,-2.315713471,16.83007241,2.623888795,4.08677349
0,3.90476614,10,0.239130435,0.933748425,0.369725875,-3.886222971,19.22553086,-1.532131909,6.602950649
0,3.845522517,10,0.242852787,0.933895862,0.357954463,-3.614226781,19.26972186,-2.642545329,6.180281186
10,3.829224068,10,0.240709387,0.921730177,0.386082934,-3.770847305,15.62331701,0.010851932,6.064001053
10,3.688130642,10,0.241055011,0.889042373,0.359255528,-3.745592156,5.825844149,-2.519814108,5.057379931
10,3.550629493,10,0.24596386,0.873326537,0.367305448,-3.386897404,1.115356994,-1.760454048,4.076387659
10,3.916795719,10,0.236199419,0.925144872,0.355664512,-4.100395384,16.64679911,-2.858559591,6.688774828
10,3.87022958,10,0.231126445,0.894512403,0.36847887,-4.471082905,7.46536903,-1.649763614,6.356551986
10,3.670021961,10,0.24523937,0.900033875,0.400569351,-3.439836655,9.120312578,1.37737562,4.928184819
10,3.38266197,10,0.264440376,0.894512403,0.40413478,-2.036799072,7.46536903,1.713707372,2.878035185
10,3.679356334,10,0.24596386,0.904988688,0.371030284,-3.386897404,10.60541224,-1.409085183,4.994780245
10,3.736869801,10,0.240384615,0.89828601,0.367120888,-3.794578681,8.596427333,-1.777863846,5.405106032
10,3.644598166,10,0.24523937,0.893798959,0.400590557,-3.439836655,7.251529521,1.379376003,4.746800547
10,3.572176328,10,0.249953785,0.892878994,0.38489948,-3.095349438,6.975789465,-0.100784871,4.230112038
10,3.963323579,10,0.226777404,0.898792232,0.358860726,-4.788871872,8.748156582,-2.557056337,7.020724571
10,3.824169026,10,0.232182408,0.887904774,0.334583845,-4.393922549,5.484872943,-4.847127824,6.02793621
10,3.694171896,10,0.241096341,0.890651327,0.358046419,-3.742572157,6.30809361,-2.633871042,5.100480831
10,3.416369886,10,0.264440376,0.903426137,0.384416866,-2.036799072,10.13707094,-0.146310513,3.118521941
10,3.321002653,10,0.27418672,0.910574825,0.403980688,-1.324623486,12.27973803,1.699171683,2.438131127
10,3.782597222,10,0.231866616,0.877058019,0.343113894,-4.41699778,2.233789324,-4.042476592,5.731345097
10,3.360757506,10,0.264776815,0.889850667,0.384125212,-2.012215145,6.068113004,-0.173822652,2.721759328
10,3.256578641,10,0.277895542,0.904988688,0.413833676,-1.053615973,10.60541224,2.628617585,1.978502548
10,3.293106077,10,0.268518519,0.884259965,0.398151772,-1.738804924,4.392419187,1.14932209,2.239104972
10,3.482511167,10,0.264103937,0.919744911,0.4148472,-2.061382998,15.02827581,2.724224717,3.590402259
10,4.74175954,10,0.188645669,0.894512403,0.334808837,-7.575197626,7.46536903,-4.825904036,12.57442116
10,3.334257829,10,0.278038407,0.927051735,0.436240359,-1.043176703,17.21834083,4.74227079,2.532699249
10,3.164975265,10,0.27773016,0.879009087,0.412965773,-1.065700631,2.818580292,2.546747088,1.324964708
10,3.426821791,10,0.259214816,0.88828298,0.401461017,-2.418636202,5.598232292,1.461487674,3.193090323
10,4.065490301,10,0.217801468,0.885469755,0.327554815,-5.444752912,4.755027976,-5.51018591,7.74962586
10,3.918513751,10,0.220870532,0.865484218,0.341757251,-5.220493162,-1.235211099,-4.170450584,6.701032007
10,3.796020917,10,0.231526319,0.878878748,0.339325883,-4.441863697,2.779514098,-4.399804889,5.827115505
10,3.945933334,10,0.221153846,0.872658334,0.370489536,-5.199791122,0.915077223,-1.460094652,6.896655096
10,3.763966355,10,0.230769231,0.86860762,0.367006328,-4.497184902,-0.299037735,-1.78867045,5.59842449
10,4.093566029,10,0.216575706,0.886566954,0.337874859,-5.5343206,5.083889835,-4.536681989,7.949930165
10,4.042774863,10,0.221989958,0.897455421,0.343238175,-5.13869558,8.347475913,-4.030753028,7.58756417
10,3.73026243,10,0.24115384,0.89956711,0.356331044,-3.738370613,8.980409851,-2.795684737,5.357966205
10,3.654758651,10,0.240384615,0.878547753,0.385201645,-3.794578681,2.680305188,-0.072281223,4.819289813
10,4.077203216,10,0.225490196,0.919369353,0.385821501,-4.882929493,14.91571021,-0.013809361,7.833190827
10,4.024452591,10,0.221112964,0.889858639,0.342125807,-5.202778449,6.070502559,-4.135684222,7.456845207
10,4.119850552,10,0.217370378,0.895533471,0.314554176,-5.476253111,7.771412487,-6.736554102,8.137455245
10,3.965770262,10,0.231138508,0.916642221,0.339758653,-4.470201443,14.09831053,-4.358981065,7.038180265
10,4.488864442,10,0.202365234,0.908390103,0.314405952,-6.572694679,11.62491412,-6.750536242,10.77015887
10,4.294718112,10,0.211974625,0.910371262,0.326404437,-5.87052641,12.21872422,-5.618702687,9.385035548
10,3.985889693,10,0.221553794,0.883088984,0.343340267,-5.170566512,4.041442558,-4.02112254,7.181720927
10,4.137269886,10,0.216981132,0.897709504,0.360010796,-5.504695709,8.423631865,-2.448568589,8.261732262
10,4.547193355,10,0.201773891,0.917504896,0.342092286,-6.615904733,14.3568792,-4.138846344,11.1863024
10,4.136763766,10,0.216089455,0.893911026,0.340017149,-5.56985151,7.285119213,-4.334596785,8.258121385
10,4.207265071,10,0.221549047,0.932115566,0.354398616,-5.170913408,18.73611607,-2.97797325,8.761107984
10,4.10410293,10,0.230769231,0.947100676,0.370982253,-4.497184902,23.22758375,-1.413615977,8.025104945
10,3.954047651,10,0.245098039,0.969129326,0.380014694,-3.450163867,29.83020242,-0.561573424,6.95454612
10,3.680319336,10,0.254901961,0.938120615,0.396801325,-2.733781054,20.53600174,1.021932487,5.001650719
10,3.859371952,10,0.24115384,0.930702367,0.338160972,-3.738370613,18.31253998,-4.509692571,6.279089007
10,3.808842137,10,0.250353659,0.953557565,0.412569029,-3.066130231,25.16289879,2.509321697,5.9185876
10,3.629975588,10,0.264103937,0.958690845,0.386006403,-2.061382998,26.70148997,0.003632674,4.642476789
10,3.96741752,10,0.239952014,0.951989826,0.397394622,-3.826189288,24.69300228,1.077899054,7.049932511
10,3.877486984,10,0.245474557,0.9518244,0.401717264,-3.422651321,24.64341923,1.48565984,6.408329428
10,3.673191113,10,0.255008092,0.936693459,0.398099301,-2.7260259,20.10824208,1.144372407,4.95079491
10,3.758135625,10,0.254716981,0.957260961,0.370353494,-2.747297711,26.27291276,-1.472927681,5.556825557
10,3.869896233,10,0.24523937,0.949050915,0.372741889,-3.439836655,23.81212641,-1.24762714,6.354173747
10,3.472933138,10,0.269230769,0.93502046,0.396631297,-1.686760019,19.60679639,1.005893514,3.522068486
10,4.058994101,10,0.221112964,0.897496215,0.354303962,-5.202778449,8.359703191,-2.986902083,7.703279181
10,3.988082795,10,0.230769231,0.920326799,0.370960012,-4.497184902,15.20268433,-1.415714016,7.197367457
10,4.202910379,10,0.21694252,0.911789969,0.342334534,-5.507517141,12.6439513,-4.115994688,8.730039738
10,4.087989704,10,0.226254059,0.924924265,0.339075271,-4.827113201,16.580677,-4.423445456,7.910146271
10,3.807462147,10,0.240384615,0.915255324,0.367240332,-3.794578681,13.68261771,-1.766596569,5.908742155
10,3.780442546,10,0.240340178,0.908592234,0.365530903,-3.797825775,11.68549849,-1.927849333,5.715972714
10,3.92941776,10,0.230726571,0.906621085,0.369224577,-4.500302112,11.09468853,-1.579420013,6.778825894
10,3.954281688,10,0.230726571,0.912357854,0.369224577,-4.500302112,12.81416281,-1.579420013,6.956215841
10,4.159517749,10,0.221112964,0.919723297,0.354303962,-5.202778449,15.02179751,-2.986902083,8.420458075
10,4.05724908,10,0.230726571,0.936115167,0.352398951,-4.500302112,19.93491136,-3.166604471,7.690829447
10,3.925322747,10,0.235849057,0.925783667,0.355016695,-4.12599671,16.83826423,-2.919669014,6.749610309
10,4.149411936,10,0.221512838,0.919148012,0.349337108,-5.173559242,14.84936815,-3.455432312,8.348358858
10,3.894959116,10,0.240340178,0.936115167,0.365530903,-3.797825775,19.93491136,-1.927849333,6.532983126
10,3.860659713,10,0.240384615,0.9280432,0.367240332,-3.794578681,17.51551129,-1.766596569,6.288276447
10,3.956022185,10,0.230769231,0.912928197,0.370960012,-4.497184902,12.9851109,-1.415714016,6.968633293
10,4.159092183,10,0.216981132,0.90244453,0.341938209,-5.504695709,9.842855245,-4.15338058,8.417421903
10,3.888994474,10,0.236043364,0.917971337,0.327367529,-4.111798485,14.49668487,-5.527852896,6.490428805
10,3.789533312,10,0.240384615,0.910945508,0.367240332,-3.794578681,12.39084214,-1.766596569,5.780830144
10,5.199379464,10,0.176436674,0.917361222,0.302423156,-8.467321678,14.31381571,-7.880889815,15.8392783
10,3.826364808,10,0.235849057,0.90244453,0.351113034,-4.12599671,9.842855245,-3.287906783,6.043601864
10,3.865817767,10,0.240340178,0.92911133,0.365530903,-3.797825775,17.83566039,-1.927849333,6.325076221
10,3.849035125,10,0.245645328,0.945497497,0.370723915,-3.410172873,22.74706502,-1.437985425,6.205341639
10,4.079399451,10,0.226415094,0.923637612,0.3547488,-4.815346209,16.19502995,-2.944939963,7.848859717
10,4.228487898,10,0.217370378,0.919148012,0.342407865,-5.476253111,14.84936815,-4.109077334,8.912520747
10,3.816136998,10,0.240709387,0.918579996,0.364691837,-3.770847305,14.67911747,-2.006999625,5.970632273
10,4.083729959,10,0.230598733,0.941702953,0.350731855,-4.509643381,21.60973119,-3.323863915,7.87975542
10,3.769165808,10,0.245050937,0.923637612,0.349363063,-3.453605699,16.19502995,-3.452983898,5.635519617
10,4.229048463,10,0.220990452,0.934579332,0.352260862,-5.211730498,19.47457748,-3.179630521,8.916520059
10,8.677701682,10,0.101655611,0.882137068,0.294051029,-13.93165226,3.7561259,-8.670644122,40.65512338
10,3.241145036,10,0.272984849,0.884783489,0.428228122,-1.412445455,4.549334417,3.986465484,1.868392582
10,3.296032116,10,0.27379725,0.90244453,0.372337716,-1.353082464,9.842855245,-1.285753311,2.259980589
10,3.651193446,10,0.245601615,0.896739008,0.367480514,-3.41336703,8.13274661,-1.743939869,4.793854108
10,3.565498608,10,0.254671654,0.908031427,0.398645106,-2.750609827,11.51740859,1.19585888,4.182470318
10,2.897882107,10,0.315032897,0.912928197,0.44351524,1.660049441,12.9851109,5.428520291,-0.58059263
10,3.213348034,10,0.287037037,0.922349899,0.40790184,-0.385637388,15.8090654,2.069059337,1.670076826
10,3.02272329,10,0.301833071,0.912357854,0.439443093,0.695524316,12.81416281,5.044389068,0.310078004
10,3.261577115,10,0.283332985,0.924112379,0.39607459,-0.65629637,16.33733132,0.953378583,2.014163813
10,3.291746169,10,0.27773016,0.91421719,0.412866411,-1.065700631,13.37145936,2.537374172,2.229402802
10,4.132314781,10,0.226254059,0.934952994,0.341888323,-4.827113201,19.58657473,-4.158086429,8.226380408
10,4.66155987,10,0.197972302,0.922859738,0.333137071,-6.893690825,15.96187898,-4.983604005,12.00224226
10,3.886920159,10,0.236169332,0.917971337,0.356110782,-4.102593858,14.49668487,-2.816462329,6.475629751
10,4.062428274,10,0.221112964,0.898255555,0.354303962,-5.202778449,8.587299249,-2.986902083,7.727780048
10,3.491753188,10,0.264150943,0.922349899,0.383729598,-2.057948211,15.8090654,-0.211141474,3.656338803
10,3.573975697,10,0.25505348,0.911554938,0.366067341,-2.722709408,12.57350583,-1.87724641,4.242949508
10,3.425871052,10,0.269230769,0.922349899,0.425131891,-1.686760019,15.8090654,3.694393732,3.186307343
10,4.135406215,10,0.226646182,0.93727403,0.368454036,-4.798460392,20.28225578,-1.652106223,8.24843603
10,3.802368521,10,0.24523937,0.932490462,0.372561594,-3.439836655,18.84848325,-1.264634595,5.872402042
10,3.599634198,10,0.259910298,0.935581999,0.399406552,-2.36781658,19.77510555,1.267687196,4.426008283
10,3.279824577,10,0.278346654,0.912928197,0.385195767,-1.020652776,12.9851109,-0.072835717,2.144349041
10,3.87338397,10,0.240709387,0.93235988,0.368390643,-3.770847305,18.809344,-1.658086128,6.379056762
10,3.395871381,10,0.273899022,0.930125851,0.37862837,-1.34564587,18.13974164,-0.692347273,2.972276799
10,3.342051666,10,0.278394377,0.930408393,0.387728749,-1.017165578,18.22442739,0.166103919,2.588303834
10,3.735501416,10,0.25,0.933875354,0.394246619,-3.09197246,19.26357513,0.780943556,5.395343382
10,3.453470561,10,0.269230769,0.929780536,0.4249501,-1.686760019,18.03624057,3.677245144,3.383214096
10,3.444539881,10,0.282968504,0.974696298,0.420964815,-0.682929341,31.49878357,3.301307777,3.31949879
10,3.682358646,10,0.255370338,0.94036517,0.423163767,-2.699556274,21.20875935,3.508737913,5.01620003
10,3.434722728,10,0.273584906,0.939688294,0.406962522,-1.368598712,21.00587995,1.980452208,3.249459002
10,3.557117855,10,0.269230769,0.957685576,0.396631297,-1.686760019,26.40018214,1.005893514,4.122678423
10,3.282449752,10,0.301992437,0.991275001,0.442072692,0.707169371,36.4678967,5.292442776,2.163078168
10,3.897691369,10,0.250369277,0.97586217,0.377747276,-3.064989002,31.84822897,-0.775462105,6.552476194
10,3.291235951,10,0.283332985,0.932515705,0.39607459,-0.65629637,18.85604942,0.953378583,2.225762688
10,3.312627833,10,0.278203631,0.921585091,0.433183771,-1.031103619,15.57983068,4.453938687,2.378381569
10,3.546378514,10,0.273390322,0.969545563,0.427482329,-1.38281716,29.95496053,3.91611375,4.046059349
10,3.612496126,10,0.260279507,0.940258711,0.402942385,-2.34083811,21.17685051,1.601227127,4.517770796
10,4.991962147,10,0.186727595,0.932137084,0.316835772,-7.715353367,18.74256575,-6.521327955,14.35947405
10,4.528473625,10,0.192697569,0.872625857,0.347963148,-7.279121116,0.905343047,-3.585039859,11.0527478
10,2.405135531,10,0.373856501,0.899175555,0.541498657,5.958351769,8.863049494,14.67143067,-4.096058403
10,3.505573132,10,0.254276893,0.891386243,0.362315776,-2.779455441,6.528369085,-2.231136666,3.754936222
10,3.453653482,10,0.259718358,0.896977212,0.403749755,-2.381841846,8.20414318,1.677387503,3.384519134
10,3.45917636,10,0.252248417,0.87257176,0.357755237,-2.927678307,0.88912854,-2.661338641,3.423921722
10,3.298746255,10,0.269405821,0.888701442,0.403749755,-1.673968828,5.72365725,1.677387503,2.279344424
10,3.307046923,10,0.269405821,0.89093769,0.401324582,-1.673968828,6.393925067,1.44861753,2.338564958
10,3.242139837,10,0.285804619,0.926618541,0.416606694,-0.475691458,17.08850007,2.890200191,1.875489918
10,3.081723825,10,0.291250982,0.897555091,0.401653565,-0.077720007,8.377349903,1.479650994,0.731013171
10,3.145095519,10,0.278125512,0.874731302,0.426291241,-1.036811835,1.536405427,3.803756787,1.183134059
10,3.309869743,10,0.266050609,0.880592861,0.364604084,-1.919137652,3.29328285,-2.015277435,2.358704168
10,3.098447871,10,0.283013836,0.876903617,0.371201149,-0.679616919,2.187510444,-1.392967234,0.850329698
10,3.128097371,10,0.275965497,0.863246945,0.414794246,-1.194646421,-1.905785975,2.719229514,1.061861969
10,3.097558148,10,0.279042419,0.86435012,0.401493066,-0.969812462,-1.575132764,1.464510942,0.843982033
10,2.868367316,10,0.305911508,0.877466571,0.463008234,0.993539957,2.356243952,7.267321238,-0.791163827
10,2.998098985,10,0.294454682,0.882804285,0.434870697,0.156377727,3.956109961,4.613068678,0.134397637
10,3.283164827,10,0.265788013,0.872625857,0.3972411,-1.938325798,0.905343047,1.063417056,2.168179826
10,3.867314474,10,0.223527591,0.864451489,0.356991252,-5.02633909,-1.544749728,-2.733406333,6.33575437
10,3.250785966,10,0.274957283,0.893827278,0.418019139,-1.268317634,7.260017449,3.023438099,1.937175117
10,3.485624454,10,0.259560833,0.904731585,0.44248149,-2.393352419,10.52835117,5.331005258,3.612613781
10,3.321813255,10,0.265139152,0.880742749,0.370021338,-1.985738795,3.338208466,-1.504260494,2.443914315
10,3.456119437,10,0.251186464,0.86813042,0.362863762,-3.005276303,-0.442068343,-2.179444413,3.40211232
10,3.512271959,10,0.250674168,0.88043585,0.392522002,-3.042710321,3.246222172,0.618258135,3.802728536
10,3.754277906,10,0.238176145,0.894179439,0.340148061,-3.955953928,7.36557008,-4.322247682,5.52930293
10,3.463396622,10,0.252196235,0.87345559,0.397700424,-2.931491237,1.154037864,1.106745808,3.454030881
10,3.263690407,10,0.273023264,0.891063406,0.418555061,-1.409638483,6.431605742,3.073992315,2.029240941
10,3.682015907,10,0.235557862,0.867327793,0.364615693,-4.14727464,-0.682638714,-2.014182375,5.013754785
10,3.472547924,10,0.255693016,0.887906252,0.380431184,-2.675977821,5.485316006,-0.52228535,3.519320204
10,3.302130979,10,0.265738961,0.877504855,0.405883202,-1.941910105,2.36771889,1.878638423,2.303492499
10,3.510899816,10,0.261679654,0.918731048,0.390353371,-2.238527925,14.72439216,0.413688169,3.792939072
10,3.350715719,10,0.260151494,0.8716937,0.391239242,-2.350192174,0.625948801,0.497253586,2.650116905
10,3.905295635,10,0.227359548,0.887906252,0.36664994,-4.746333961,5.485316006,-1.822289034,6.606728291
10,3.849001287,10,0.237797653,0.915283474,0.362842636,-3.983610699,13.69105516,-2.181437311,6.205100225
10,3.91222114,10,0.227721426,0.890896577,0.347201355,-4.719891181,6.381602292,-3.656900812,6.656137821
10,3.438158034,10,0.255286688,0.877715977,0.378790783,-2.705668633,2.430998248,-0.677026643,3.273967952
10,3.389169698,10,0.259209629,0.878505419,0.415039031,-2.419015244,2.667616647,2.742320418,2.924464116
10,3.447158248,10,0.262395708,0.904519529,0.383977281,-2.186205105,10.46479185,-0.187777129,3.338179345
10,3.635785764,10,0.251780032,0.915418255,0.390753535,-2.961903687,13.73145275,0.451436176,4.683929083
10,3.246645361,10,0.278125512,0.902974904,0.405118613,-1.036811835,10.00182352,1.80651372,1.907634265
10,3.357102434,10,0.26065895,0.875058796,0.392569339,-2.313111807,1.634564794,0.622723469,2.695682475
10,3.673271855,10,0.247465024,0.909006307,0.384673223,-3.277205818,11.80960814,-0.122128013,4.951370959
10,3.606340939,10,0.247465024,0.892443247,0.363337661,-3.277205818,6.845183473,-2.134740853,4.473857048
10,7.269482848,10,0.137360564,0.998540264,0.324218063,-11.32265398,38.6455044,-5.824946297,30.60828521
10,2.307556189,10,0.439007301,1.013034016,0.634121289,10.71898894,42.98969784,23.40865083,-4.792231347
10,4.540067047,10,0.225649726,1.024464886,0.348791545,-4.871272469,46.41585764,-3.506896025,11.13546026
10,3.662644086,10,0.254852974,0.933435739,0.394021339,-2.737360559,19.13180981,0.759692585,4.875547892
10,3.531538689,10,0.261247799,0.922606711,0.361211357,-2.270083985,15.8860394,-2.335318109,3.940185661
10,3.431660554,10,0.266692754,0.915199003,0.366198643,-1.872215469,13.66573673,-1.864860527,3.227612134
10,3.512461347,10,0.26022878,0.914043532,0.410722447,-2.34454478,13.31940894,2.335131101,3.80407971
10,3.36595354,10,0.264653251,0.890810546,0.398255232,-2.021244098,6.355816139,1.159081579,2.758830066
10,3.31268089,10,0.280196937,0.928203039,0.408208583,-0.885450662,17.56341943,2.097994828,2.378760098
10,3.698621867,10,0.241541636,0.893371176,0.375918673,-3.710033983,7.123310622,-0.947956757,5.132228836
10,2.964390359,10,0.302891266,0.89788795,0.430910861,0.77284775,8.477117363,4.239531963,-0.106094185
