Y,EAR,MAR
10,0.35,23
0,0.39,4.83
10,0.35,21.33
0,0.5,4.83
0,0.38,4.33
0,0.36,17
0,0.47,5.33
0,0.37,13.5
0,0.39,3.5
0,0.42,5
0,0.41,4.67
5,0.34,11.17
0,0.46,5.5
10,0.22,11.67
5,0.35,5.5
10,0.23,12.17
0,0.4,4.33
0,0.39,5
10,0.19,12
0,0.36,5.5
10,0.22,13.17
0,0.45,4
10,0.22,12.67
0,0.4,3.83
0,0.39,3.83
0,0.36,15
10,0.22,12.83
5,0.26,11.33
5,0.35,5.17
10,0.19,12.17
5,0.33,2.83
0,0.36,5.17
5,0.25,12.67
5,0.28,12.17
5,0.3,14
5,0.32,4.33
0,0.39,5
5,0.32,12.33
5,0.3,13.33
0,0.36,5.33
5,0.31,12.33
5,0.35,3.17
5,0.27,13.17
10,0.18,13
10,0.18,12.83
5,0.26,4
10,0.21,13
5,0.27,3.83
0,0.42,3.5
10,0.19,12.83
5,0.28,7
10,0.22,13.17
5,0.25,4.83
10,0.21,13.33
5,0.29,3.5
10,0.19,12.5
5,0.28,3.5
10,0.21,13.33
5,0.31,5
0,0.41,4.17
10,0.19,12.83
5,0.27,2.83
10,0.19,14
10,0.24,2.5
10,0.19,12.67
5,0.28,3.5
10,0.18,13
0,0.39,4.33
10,0.17,13.33
10,0.19,12.33
10,0.23,3.33
10,0.19,12.33
10,0.2,12.83
10,0.17,13
10,0.19,12.83
10,0.17,12.5
10,0.15,13.33
10,0.16,12.83
10,0.19,12.83
10,0.16,12.33
5,0.26,4.17
10,0.15,13.17
5,0.28,4.67
10,0.19,13.33
10,0.16,13.17
5,0.27,2.33
10,0.18,12.83
5,0.25,3.83
10,0.16,13.17
10,0.16,12.83
10,0.17,13
10,0.17,12.83
10,0.15,12.5
10,0.19,13.33
10,0.22,2
10,0.2,12.33
5,0.26,14.17
5,0.3,14
5,0.31,13.17
5,0.31,12.33
5,0.33,13
5,0.35,12.67
0,0.37,12.33
0,0.38,12
10,0.2,11.33
5,0.26,11.33
5,0.35,11.83
5,0.34,11.33
5,0.31,11.83
5,0.29,11.5
5,0.28,13.17
5,0.28,11.5
5,0.3,12.5
5,0.31,12
5,0.31,13.33
5,0.29,9.67
0,0.4,5.17
5,0.27,6.17
0,0.42,4.67
5,0.31,17.33
0,0.47,5.83
5,0.3,18.5
0,0.5,6
5,0.3,16.83
0,0.45,6.17
5,0.33,17
0,0.42,6.17
5,0.29,16.33
0,0.39,6
5,0.3,19.5
0,0.4,6.17
5,0.28,15.83
0,0.39,6
5,0.3,12.83
0,0.39,6
5,0.3,12.83
0,0.38,5.83
5,0.3,14
5,0.31,5.83
5,0.32,12.5
5,0.29,16.5
5,0.29,13.67
5,0.31,16.67
5,0.3,11.33
5,0.31,13.33
5,0.3,16.5
5,0.3,11.17
5,0.28,14.5
5,0.31,12
5,0.32,14.17
5,0.3,11.5
5,0.3,15
5,0.3,16
5,0.29,14.83
5,0.29,14.33
5,0.28,14.17
5,0.27,18.5
5,0.27,18.5
5,0.28,13
0,0.38,5.83
5,0.35,5.67
5,0.35,5.67
0,0.36,5.67
0,0.42,5.17
0,0.47,5.33
0,0.43,5.17
10,0.19,5
0,0.46,4.5
5,0.27,11.5
0,0.42,4.83
5,0.3,10.67
0,0.39,5.5
5,0.3,12
0,0.38,4.5
5,0.34,13.17
0,0.46,5
5,0.31,9.33
0,0.5,5.33
5,0.35,12.17
0,0.45,6.33
5,0.33,13.33
5,0.35,6.5
5,0.3,13.5
0,0.41,5.67
5,0.34,13.5
0,0.44,5
5,0.34,18
5,0.3,5.5
5,0.34,6
10,0.35,21.17
0,0.39,5.67
10,0.34,22
0,0.41,5
10,0.33,25.33
0,0.37,4.5
10,0.35,23
0,0.39,4.83
10,0.35,21.33
0,0.5,4.83
0,0.38,4.33
0,0.36,17
0,0.47,5.33
0,0.37,13.5
0,0.39,3.5
0,0.42,5
0,0.41,4.67
5,0.34,11.17
0,0.46,5.5
10,0.22,11.67
5,0.35,5.5
10,0.23,12.17
0,0.4,4.33
0,0.39,5
10,0.19,12
0,0.36,5.5
10,0.22,13.17
0,0.45,4
10,0.22,12.67
0,0.4,3.83
0,0.39,3.83
0,0.36,15
10,0.22,12.83
5,0.26,11.33
5,0.35,5.17
10,0.19,12.17
5,0.33,2.83
0,0.36,5.17
5,0.25,12.67
5,0.28,12.17
5,0.3,14
5,0.32,4.33
0,0.39,5
5,0.32,12.33
5,0.3,13.33
0,0.36,5.33
5,0.31,12.33
5,0.35,3.17
5,0.27,13.17
10,0.18,13
10,0.18,12.83
5,0.26,4
10,0.21,13
5,0.27,3.83
0,0.42,3.5
10,0.19,12.83
5,0.28,7
10,0.22,13.17
5,0.25,4.83
10,0.21,13.33
5,0.29,3.5
10,0.19,12.5
5,0.28,3.5
10,0.21,13.33
5,0.31,5
0,0.41,4.17
10,0.19,12.83
5,0.27,2.83
10,0.19,14
10,0.24,2.5
10,0.19,12.67
5,0.28,3.5
10,0.18,13
0,0.39,4.33
10,0.17,13.33
10,0.19,12.33
10,0.23,3.33
10,0.19,12.33
10,0.2,12.83
10,0.17,13
10,0.19,12.83
10,0.17,12.5
10,0.15,13.33
10,0.16,12.83
10,0.19,12.83
10,0.16,12.33
5,0.26,4.17
10,0.15,13.17
5,0.28,4.67
10,0.19,13.33
10,0.16,13.17
5,0.27,2.33
10,0.18,12.83
5,0.25,3.83
10,0.16,13.17
10,0.16,12.83
10,0.17,13
10,0.17,12.83
10,0.15,12.5
10,0.19,13.33
10,0.22,2
10,0.2,12.33
5,0.26,14.17
5,0.3,14
5,0.31,13.17
5,0.31,12.33
5,0.33,13
5,0.35,12.67
0,0.37,12.33
0,0.38,12
10,0.2,11.33
5,0.26,11.33
5,0.35,11.83
5,0.34,11.33
5,0.31,11.83
5,0.29,11.5
5,0.28,13.17
5,0.28,11.5
5,0.3,12.5
5,0.31,12
5,0.31,13.33
5,0.29,9.67
5,0.32,11.33
0,0.51,7.33
5,0.33,11
5,0.35,10.83
0,0.37,10.5
5,0.34,10.67
5,0.31,11.33
5,0.34,11
5,0.33,11
5,0.3,10.17
5,0.32,11
0,0.4,6.33
5,0.34,10.67
5,0.35,11.17
0,0.42,6
5,0.31,11.33
5,0.33,11.33
5,0.33,10.33
5,0.34,11
0,0.37,11
5,0.33,10.5
5,0.35,11.33
0,0.45,7.83
5,0.34,10.83
0,0.39,10.67
5,0.25,10.5
0,0.38,10.17
0,0.39,10.83
0,0.36,10.33
0,0.37,10.67
5,0.34,11.5
5,0.35,11.5
5,0.33,11.5
0,0.37,11.83
0,0.39,12.5
5,0.33,12.67
0,0.37,13.33
0,0.36,13
10,0.19,8.67
5,0.26,6.5
0,0.37,10.17
5,0.28,7.17
5,0.25,8.67
5,0.26,5.67
10,0.18,8.33
5,0.3,7.33
10,0.2,8.5
0,0.37,9.83
10,0.18,5
10,0.17,6
5,0.35,5.83
10,0.2,5
5,0.25,9
5,0.27,7.67
5,0.29,6.33
5,0.28,5.83
0,0.36,7.67
5,0.29,8
10,0.21,6.67
10,0.21,6.33
5,0.26,7.5
10,0.23,9.67
5,0.29,6
10,0.22,6
10,0.22,8.17
5,0.25,6.17
5,0.25,7.33
10,0.17,5.5
10,0.21,7.83
10,0.23,10.17
10,0.2,5.83
5,0.3,7
5,0.26,7.33
10,0.19,6.17
10,0.24,6.17
5,0.29,7.5
5,0.26,9
5,0.25,6.83
10,0.24,13
5,0.32,11.33
10,0.24,8.33
5,0.31,8.5
5,0.26,3.5
10,0.24,11.17
5,0.27,3.17
5,0.26,13.33
5,0.26,5.83
5,0.29,13
5,0.25,8.67
10,0.24,3
5,0.26,6.67
0,0.39,7.5
5,0.3,9.17
5,0.33,12.17
5,0.29,8
10,0.2,6.33
5,0.34,6.67
5,0.3,11.17
5,0.31,7.33
5,0.29,8.67
5,0.26,10
5,0.3,12
0,0.37,6.17
5,0.29,11.33
0,0.36,9
5,0.26,11.67
5,0.32,11.5
5,0.29,9.83
5,0.25,11.5
5,0.29,10
5,0.3,8.33
10,0.22,11.67
5,0.3,9.83
5,0.33,5.83
5,0.27,3.33
5,0.32,5
10,0.24,8
5,0.31,3.67
5,0.26,9.17
5,0.3,16.33
5,0.28,5.33
5,0.29,6.83
10,0.23,13
5,0.28,13.33
0,0.37,8
5,0.27,8.17
5,0.31,5.33
5,0.3,9.33
10,0.16,2.5
5,0.28,6.67
5,0.31,9.33
5,0.3,9.33
5,0.31,10.5
5,0.33,10.83
0,0.38,3.33
5,0.3,7
5,0.29,10
5,0.28,14.5
5,0.26,8.33
10,0.24,1
5,0.29,15.83
0,0.37,6.17
5,0.28,18.67
5,0.27,11.83
5,0.26,15.5
5,0.31,12.17
5,0.27,12.67
5,0.3,8.33
5,0.31,10.83
0,0.5,13.33
5,0.27,10.17
5,0.29,8
5,0.3,18.33
5,0.28,9
10,0.19,10.17
5,0.28,8.67
5,0.26,9.33
5,0.28,11.83
5,0.35,9.33
5,0.27,11.83
5,0.27,11.33
5,0.28,8.33
5,0.28,10.5
10,0.24,12.5
5,0.27,8.83
5,0.28,13.67
5,0.28,13.17
5,0.29,13.83
5,0.29,10.83
0,0.4,6.33
5,0.27,8
5,0.29,6.5
5,0.32,4.17
10,0.2,16.5
10,0.31,20.67
5,0.29,17.17
5,0.29,15.67
5,0.28,13
5,0.28,10
5,0.29,12.33
5,0.32,11.5
5,0.29,12.67
5,0.3,14.5
5,0.28,9.5
5,0.29,14
5,0.3,15
10,0.22,14.17
5,0.26,13.17
5,0.27,13.17
5,0.25,14.33
10,0.24,12.5
10,0.24,15.83
5,0.25,9.67
10,0.22,10.33
5,0.25,14.17
10,0.24,12.5
5,0.28,12.17
5,0.25,15.5
10,0.24,16.33
10,0.24,15
10,0.23,12.83
5,0.25,13.83
5,0.27,13.5
10,0.24,14
10,0.24,14.83
10,0.24,14.5
5,0.27,14
10,0.24,15.67
5,0.25,13
10,0.24,14.33
10,0.24,16.17
10,0.23,14.33
5,0.27,16.67
5,0.25,14.33
5,0.26,13.33
10,0.22,13.67
10,0.23,13.83
5,0.26,12.67
5,0.25,16
5,0.26,11.67
10,0.24,14.83
5,0.26,17.33
5,0.29,15.33
5,0.28,15.83
5,0.3,8
5,0.34,2.67
5,0.26,6.5
0,0.37,10.17
5,0.28,7.17
5,0.25,8.67
5,0.26,5.67
10,0.18,8.33
5,0.3,7.33
10,0.2,8.5
0,0.37,9.83
10,0.18,5
10,0.17,6
5,0.35,5.83
10,0.2,5
5,0.25,9
5,0.27,7.67
5,0.29,6.33
5,0.28,5.83
0,0.36,7.67
5,0.29,8
10,0.21,6.67
10,0.21,6.33
5,0.26,7.5
10,0.23,9.67
5,0.29,6
10,0.22,6
10,0.22,8.17
5,0.25,6.17
5,0.25,7.33
10,0.17,5.5
10,0.21,7.83
10,0.23,10.17
10,0.2,5.83
5,0.3,7
5,0.26,7.33
10,0.19,6.17
10,0.24,6.17
5,0.29,7.5
5,0.26,9
5,0.25,6.83
10,0.24,13
5,0.32,11.33
10,0.24,8.33
5,0.31,8.5
5,0.26,3.5
10,0.24,11.17
5,0.27,3.17
5,0.26,13.33
5,0.26,5.83
5,0.29,13
5,0.25,8.67
10,0.24,3
5,0.26,6.67
0,0.39,7.5
5,0.3,9.17
5,0.33,12.17
5,0.29,8
10,0.2,6.33
5,0.34,6.67
5,0.3,11.17
5,0.31,7.33
5,0.29,8.67
5,0.26,10
5,0.3,12
0,0.37,6.17
5,0.29,11.33
0,0.36,9
5,0.26,11.67
5,0.32,11.5
5,0.29,9.83
5,0.25,11.5
5,0.29,10
5,0.3,8.33
10,0.22,11.67
5,0.3,9.83
5,0.33,5.83
5,0.27,3.33
5,0.32,5
10,0.24,8
5,0.31,3.67
5,0.26,9.17
5,0.3,16.33
5,0.28,5.33
5,0.29,6.83
10,0.23,13
5,0.28,13.33
0,0.37,8
5,0.27,8.17
5,0.31,5.33
5,0.3,9.33
10,0.16,2.5
5,0.28,6.67
5,0.31,9.33
5,0.3,9.33
5,0.31,10.5
5,0.33,10.83
0,0.38,3.33
5,0.3,7
5,0.29,10
5,0.28,14.5
5,0.26,8.33
10,0.24,1
5,0.29,15.83
0,0.37,6.17
5,0.28,18.67
5,0.27,11.83
5,0.26,15.5
5,0.31,12.17
5,0.27,12.67
5,0.3,8.33
5,0.31,10.83
0,0.5,13.33
5,0.27,10.17
5,0.29,8
5,0.3,18.33
5,0.28,9
10,0.19,10.17
5,0.28,8.67
5,0.26,9.33
5,0.28,11.83
5,0.35,9.33
5,0.27,11.83
5,0.27,11.33
5,0.28,8.33
5,0.28,10.5
10,0.24,12.5
5,0.27,8.83
5,0.28,13.67
5,0.28,13.17
5,0.29,13.83
5,0.29,10.83
0,0.4,6.33
5,0.27,8
5,0.29,6.5
5,0.32,4.17
10,0.2,16.5
10,0.31,20.67
5,0.29,17.17
5,0.29,15.67
5,0.28,13
5,0.28,10
5,0.29,12.33
5,0.32,11.5
5,0.29,12.67
5,0.3,14.5
5,0.28,9.5
5,0.29,14
5,0.3,15
10,0.22,14.17
5,0.26,13.17
5,0.27,13.17
5,0.25,14.33
10,0.24,12.5
10,0.24,15.83
5,0.25,9.67
10,0.22,10.33
5,0.25,14.17
10,0.24,12.5
5,0.28,12.17
5,0.25,15.5
10,0.24,16.33
10,0.24,15
10,0.23,12.83
5,0.25,13.83
5,0.27,13.5
10,0.24,14
10,0.24,14.83
10,0.24,14.5
5,0.27,14
10,0.24,15.67
5,0.25,13
10,0.24,14.33
10,0.24,16.17
10,0.23,14.33
5,0.27,16.67
5,0.25,14.33
5,0.26,13.33
10,0.22,13.67
10,0.23,13.83
5,0.26,12.67
5,0.25,16
5,0.26,11.67
10,0.24,14.83
5,0.26,17.33
5,0.29,15.33
5,0.28,15.83
5,0.3,8
5,0.34,2.67
5,0.26,6.5
0,0.37,10.17
5,0.28,7.17
5,0.25,8.67
5,0.26,5.67
10,0.18,8.33
5,0.3,7.33
10,0.2,8.5
0,0.37,9.83
10,0.18,5
10,0.17,6
5,0.35,5.83
10,0.2,5
5,0.25,9
5,0.27,7.67
5,0.29,6.33
5,0.28,5.83
0,0.36,7.67
5,0.29,8
10,0.21,6.67
10,0.21,6.33
5,0.26,7.5
10,0.23,9.67
5,0.29,6
10,0.22,6
10,0.22,8.17
5,0.25,6.17
5,0.25,7.33
10,0.17,5.5
10,0.21,7.83
10,0.23,10.17
10,0.2,5.83
5,0.3,7
5,0.26,7.33
10,0.19,6.17
10,0.24,6.17
5,0.29,7.5
5,0.26,9
5,0.25,6.83
10,0.24,13
5,0.32,11.33
10,0.24,8.33
5,0.31,8.5
5,0.26,3.5
10,0.24,11.17
5,0.27,3.17
5,0.26,13.33
5,0.26,5.83
5,0.29,13
5,0.25,8.67
10,0.24,3
5,0.26,6.67
0,0.39,7.5
5,0.3,9.17
5,0.33,12.17
5,0.29,8
10,0.2,6.33
5,0.34,6.67
5,0.3,11.17
5,0.31,7.33
5,0.29,8.67
5,0.26,10
5,0.3,12
0,0.37,6.17
5,0.29,11.33
0,0.36,9
5,0.26,11.67
5,0.32,11.5
5,0.29,9.83
5,0.25,11.5
5,0.29,10
5,0.3,8.33
10,0.22,11.67
5,0.3,9.83
5,0.33,5.83
5,0.27,3.33
5,0.32,5
10,0.24,8
5,0.31,3.67
5,0.26,9.17
5,0.3,16.33
5,0.28,5.33
5,0.29,6.83
10,0.23,13
5,0.28,13.33
0,0.37,8
5,0.27,8.17
5,0.31,5.33
5,0.3,9.33
10,0.16,2.5
5,0.28,6.67
5,0.31,9.33
5,0.3,9.33
5,0.31,10.5
5,0.33,10.83
0,0.38,3.33
5,0.3,7
5,0.29,10
5,0.28,14.5
5,0.26,8.33
10,0.24,1
5,0.29,15.83
0,0.37,6.17
5,0.28,18.67
5,0.27,11.83
5,0.26,15.5
5,0.31,12.17
5,0.27,12.67
5,0.3,8.33
5,0.31,10.83
0,0.5,13.33
5,0.27,10.17
5,0.29,8
5,0.3,18.33
5,0.28,9
10,0.19,10.17
5,0.28,8.67
5,0.26,9.33
5,0.28,11.83
5,0.35,9.33
5,0.27,11.83
5,0.27,11.33
5,0.28,8.33
5,0.28,10.5
10,0.24,12.5
5,0.27,8.83
5,0.28,13.67
5,0.28,13.17
5,0.29,13.83
5,0.29,10.83
0,0.4,6.33
5,0.27,8
5,0.29,6.5
5,0.32,4.17
10,0.2,16.5
10,0.31,20.67
5,0.29,17.17
5,0.29,15.67
5,0.28,13
5,0.28,10
5,0.29,12.33
5,0.32,11.5
5,0.29,12.67
5,0.3,14.5
5,0.28,9.5
5,0.29,14
5,0.3,15
10,0.22,14.17
5,0.26,13.17
5,0.27,13.17
5,0.25,14.33
10,0.24,12.5
10,0.24,15.83
5,0.25,9.67
10,0.22,10.33
5,0.25,14.17
10,0.24,12.5
5,0.28,12.17
5,0.25,15.5
10,0.24,16.33
10,0.24,15
10,0.23,12.83
5,0.25,13.83
5,0.27,13.5
10,0.24,14
10,0.24,14.83
10,0.24,14.5
5,0.27,14
10,0.24,15.67
5,0.25,13
10,0.24,14.33
10,0.24,16.17
10,0.23,14.33
5,0.27,16.67
5,0.25,14.33
5,0.26,13.33
10,0.22,13.67
10,0.23,13.83
5,0.26,12.67
5,0.25,16
5,0.26,11.67
10,0.24,14.83
5,0.26,17.33
5,0.29,15.33
5,0.28,15.83
5,0.3,8
5,0.34,2.67
5,0.27,7.17
10,0.19,5.67
0,0.38,2.33
10,0.24,6.17
5,0.28,7.33
10,0.07,7.33
10,0.21,4.17
5,0.28,4.83
0,0.42,17.67
0,0.43,13.17
10,0.16,5.33
10,0.11,4.83
0,0.38,14.17
5,0.31,11.17
0,0.4,15.17
10,0.24,8.83
5,0.35,11.67
10,0.21,3.17
5,0.26,17.33
0,0.37,10.33
10,0.19,2.67
5,0.3,9.5
10,0.23,1.5
10,0.23,8.17
5,0.28,15.67
5,0.26,6.5
5,0.32,11
5,0.29,9
0,0.36,0.83
0,0.43,4.17
5,0.27,5.17
5,0.34,9.5
5,0.26,1.5
5,0.33,4.67
5,0.31,5
5,0.32,7.83
0,0.42,10
10,0.24,1.5
10,0.19,1.17
5,0.26,17.17
0,0.49,9.17
0,0.49,11.83
5,0.26,7
5,0.32,1.17
10,0.25,21.5
0,0.38,5.67
0,0.39,0.33
0,0.42,7.83
5,0.33,1.17
0,0.45,3.17
5,0.34,11.33
5,0.28,12.33
0,0.48,6.17
0,0.45,9.5
5,0.32,8.5
0,0.37,11.5
0,0.45,13.17
0,0.42,14.83
10,0.22,10.5
0,0.38,10.67
5,0.31,12.5
5,0.28,7.67
5,0.25,0.33
5,0.26,8.33
0,0.36,5.5
5,0.34,7
5,0.33,7.83
10,0.22,3.83
5,0.3,2.33
5,0.27,1.33
10,0.24,1.5
10,0.21,4.67
10,0.22,5.17
5,0.33,3.83
5,0.31,5.83
0,0.37,3.67
5,0.25,2.83
5,0.3,4.67
5,0.3,5.33
5,0.29,4.5
5,0.3,2.67
5,0.29,4
5,0.25,4.67
5,0.34,3.33
0,0.37,3.33
10,0.17,4.83
10,0.23,4.33
5,0.26,0.5
5,0.29,2.17
10,0.31,21.33
5,0.28,16.83
10,0.22,17.5
5,0.31,12.17
5,0.31,17.17
5,0.28,16.17
5,0.26,18.83
5,0.31,10
5,0.3,16
5,0.31,18.33
10,0.34,22
5,0.27,14.33
10,0.25,21.5
0,0.39,16.33
5,0.25,3.83
5,0.28,3.5
5,0.3,4.17
5,0.29,4.17
5,0.25,4.33
5,0.28,9.67
5,0.26,17.17
5,0.35,13.5
5,0.32,8.83
5,0.29,14.5
0,0.4,14.5
5,0.32,9.17
5,0.32,10.33
5,0.33,12.17
5,0.33,10.33
5,0.26,8.67
5,0.28,14.17
5,0.28,13.33
5,0.28,13.67
5,0.33,14.5
5,0.33,14
5,0.31,13.83
5,0.34,14.33
5,0.27,13
5,0.25,13.5
5,0.27,14
10,0.24,12.67
5,0.25,14.17
10,0.2,14.17
10,0.22,14.17
10,0.21,14.33
10,0.23,14.33
10,0.2,15
10,0.2,14.33
5,0.32,17.5
10,0.19,14
10,0.17,13.83
10,0.15,12.5
10,0.15,14.5
10,0.14,12.83
10,0.19,12
10,0.15,13.33
10,0.19,13.67
10,0.19,14.83
10,0.18,14
10,0.17,13.83
10,0.18,14.5
10,0.17,13.33
10,0.2,14.17
10,0.21,14
10,0.21,14.83
10,0.21,15
5,0.26,14.67
5,0.31,14
5,0.31,16.83
5,0.31,18
10,0.29,25.33
10,0.23,22.83
10,0.21,23
10,0.19,21.67
10,0.23,22.17
10,0.19,22.83
10,0.19,21.67
10,0.18,21.5
10,0.14,23
10,0.15,21.67
10,0.17,21.83
10,0.14,20.67
10,0.16,14.5
10,0.16,13.33
10,0.15,13.67
0,0.41,4
10,0.14,13.83
10,0.13,13.5
10,0.13,13.67
10,0.14,15
10,0.13,13.5
10,0.12,14.67
10,0.12,13.33
10,0.15,13.67
10,0.12,15.33
10,0.13,15.33
10,0.13,13.67
10,0.11,4.83
10,0.12,13.67
10,0.1,13.12
10,0.13,13.5
10,0.13,13.5
10,0.12,15.33
10,0.13,13.5
10,0.12,15.33
10,0.13,13.5
10,0.13,13.5
10,0.14,13.83
10,0.15,13.67
10,0.12,13.33
5,0.29,5.67
5,0.28,8.67
5,0.3,6.83
5,0.3,7.67
5,0.29,7
5,0.28,6.33
5,0.28,6.33
5,0.27,7
5,0.27,6.83
5,0.28,6.5
5,0.29,6.83
5,0.27,7
5,0.25,6.83
5,0.25,6.83
5,0.27,6.67
5,0.27,5.83
5,0.28,5.83
5,0.26,6.5
5,0.28,6.33
5,0.25,5.83
5,0.27,6
5,0.28,5.83
10,0.24,5.83
5,0.29,6.67
5,0.28,6.67
5,0.29,6.33
5,0.27,7
10,0.22,7
10,0.19,7.17
10,0.24,7.5
5,0.28,8.5
5,0.34,12.17
5,0.33,13.17
0,0.4,18.5
5,0.26,15.67
10,0.34,28.17
5,0.25,16.33
5,0.31,16
10,0.32,21.5
5,0.32,12.83
5,0.28,17
5,0.34,8.5
5,0.33,7.67
5,0.28,11.17
0,0.36,12.33
5,0.28,15.17
5,0.32,16.17
0,0.39,15.5
5,0.29,14.5
5,0.28,14
10,0.24,14
0,0.39,14.5
5,0.25,13.33
5,0.28,14.5
5,0.29,14.83
10,0.23,15.33
5,0.27,15.83
5,0.29,15.83
5,0.3,16.5
5,0.34,15.83
5,0.32,15.33
5,0.3,14.83
10,0.22,14.5
0,0.36,14.17
5,0.27,13.67
5,0.31,11.33
5,0.3,10.33
5,0.34,8.33
0,0.39,8.33
5,0.3,8.33
0,0.39,8.33
0,0.41,8.33
0,0.38,8.33
10,0.21,8.33
10,0.24,8.33
10,0.2,8.33
10,0.23,8.33
10,0.24,8.33
10,0.24,8.33
10,0.21,8.33
10,0.24,8.33
10,0.22,8.33
5,0.3,8.33
5,0.29,8.33
5,0.25,8.33
10,0.19,8.33
10,0.2,8.33
10,0.22,8.33
10,0.22,8.33
10,0.18,8.33
10,0.2,8.33
10,0.2,8.33
10,0.15,8.33
10,0.15,8.33
10,0.17,8.33
10,0.22,8.33
10,0.19,8.33
10,0.17,8.33
10,0.18,8.33
10,0.16,8.33
10,0.17,8.33
10,0.17,8.33
10,0.19,8.33
10,0.19,8.33
10,0.17,8.33
10,0.19,8.33
5,0.25,8.33
10,0.23,8.33
5,0.28,8.33
5,0.28,8.33
10,0.24,8.33
5,0.25,8.33
10,0.23,8.33
10,0.2,8.33
10,0.21,8.33
10,0.21,8.33
5,0.3,8.33
5,0.32,8.33
5,0.3,8.33
5,0.33,8.33
0,0.36,8.33
0,0.36,8.33
0,0.4,8.33
0,0.41,8.33
0,0.38,8.33
5,0.34,8.33
5,0.3,8.33
5,0.29,8.33
5,0.29,8.33
5,0.29,8.33
5,0.25,8.33
5,0.27,8.33
5,0.31,8.33
5,0.3,15.83
5,0.27,15.83
5,0.29,15.83
5,0.31,15.83
5,0.28,15.83
5,0.28,15.83
5,0.31,15.83
5,0.31,15.83
5,0.31,15.83
5,0.32,15.83
5,0.32,15.83
5,0.29,15.83
5,0.29,15.83
5,0.32,15.83
5,0.29,15.83
5,0.3,15.83
5,0.27,15.83
10,0.17,15.83
10,0.14,15.83
10,0.15,15.83
10,0.12,15.83
10,0.13,15.83
10,0.16,15.83
10,0.14,15.83
10,0.14,15.83
10,0.15,15.83
10,0.18,15.83
10,0.16,15.83
10,0.14,15.83
10,0.14,15.83
10,0.13,15.83
10,0.15,15.83
10,0.15,15.83
10,0.16,15.83
10,0.18,15.83
10,0.18,15.83
10,0.17,15.83
10,0.15,15.83
10,0.19,15.83
10,0.14,15.83
10,0.15,15.83
10,0.14,15.83
10,0.14,15.83
10,0.13,15.83
10,0.14,15.83
10,0.15,15.83
10,0.14,15.83
10,0.16,15.83
10,0.15,15.83
10,0.14,15.83
10,0.2,15.17
10,0.19,15.5
10,0.16,14.17
10,0.13,14.17
10,0.16,14
10,0.18,14.33
10,0.18,15.5
10,0.2,13.33
0,0.53,4
10,0.2,13.33
0,0.53,2.83
5,0.26,6
5,0.26,6.17
10,0.21,6.17
5,0.25,6.33
5,0.27,6.33
10,0.22,7.17
5,0.25,7.17
10,0.23,7.17
10,0.23,6.67
5,0.25,7
5,0.26,7
5,0.32,6.83
5,0.29,6.83
5,0.29,7.17
5,0.33,7.17
5,0.29,7.5
5,0.3,7.5
5,0.29,6.5
5,0.27,6.5
10,0.22,8
10,0.14,8
10,0.14,8
10,0.1,7.5
10,0.15,7.5
10,0.14,6.83
10,0.14,6.83
10,0.14,6.67
10,0.16,6.67
10,0.21,7
10,0.15,7
10,0.16,7.17
10,0.17,7.17
10,0.14,7
10,0.16,7
10,0.17,6
10,0.13,6
10,0.16,6
10,0.17,4.5
10,0.17,4.5
10,0.17,4.33
10,0.16,4.33
10,0.17,3.33
10,0.22,3.33
10,0.17,4
10,0.13,4
10,0.16,2.17
10,0.18,2.17
10,0.15,2.17
10,0.17,2.17
10,0.14,1.83
10,0.15,1.83
10,0.17,0.67
10,0.17,0.67
10,0.15,0.67
10,0.2,1.17
10,0.12,1.17
10,0.13,1
10,0.17,1
10,0.17,0.5
10,0.17,0.5
10,0.14,0.5
10,0.19,0.5
10,0.15,0.17
10,0.14,0.17
10,0.15,0.17
10,0.17,12.17
5,0.33,7.5
0,0.36,3.83
0,0.38,1.17
5,0.33,6.5
10,0.29,21.17
10,0.29,30
10,0.27,29.83
10,0.26,28
10,0.3,25.5
10,0.3,23
10,0.29,24.33
10,0.29,25.83
10,0.31,40
10,0.3,44.67
10,0.3,42.83
10,0.29,47.17
10,0.31,41.5
10,0.31,41.5
10,0.31,33.83
5,0.29,18.5
10,0.22,13.17
10,0.16,12.5
10,0.14,13.17
10,0.18,12.5
10,0.17,12.83
10,0.18,13.67
10,0.17,13.33
10,0.19,13.5
10,0.2,13.33
10,0.18,12.5
10,0.16,13.33
10,0.15,12.67
10,0.15,12.33
10,0.2,12.67
10,0.18,12.5
10,0.19,12
10,0.16,12.5
10,0.19,12.67
10,0.2,12.67
10,0.15,11.67
10,0.14,12.83
10,0.18,12.67
10,0.16,13.17
10,0.16,12.67
10,0.16,12.5
10,0.2,12.33
10,0.17,12.33
10,0.21,12.33
10,0.18,13
10,0.19,13.33
10,0.17,13
10,0.17,12.67
10,0.18,12.5
5,0.27,11.5
5,0.34,0.5
0,0.36,1.67
0,0.36,1.33
5,0.32,0.17
5,0.34,0.5
5,0.33,0.83
5,0.32,0.83
5,0.33,0.67
5,0.3,4.67
5,0.26,11.5
5,0.25,13.17
5,0.25,12.33
10,0.24,13.67
10,0.24,13
5,0.25,14
10,0.23,13.83
10,0.23,13.83
5,0.26,14
5,0.26,14
0,0.43,6.33
5,0.27,14
5,0.27,13.5
5,0.27,13.5
5,0.25,14
5,0.25,14
